name,link,time
Kansas State University,https://www.cs.ksu.edu/academics/computational-core/,0.5089056491851807
Cornell University,https://www.cs.cornell.edu/information/timeline#70,1.4721283912658691
Colorado State University-Fort Collins,https://compsci.colostate.edu/get-involved/,1.0375702381134033
Kansas State University,https://www.cs.ksu.edu/academics/accreditation/,0.5427448749542236
Colorado State University-Fort Collins,https://compsci.colostate.edu/diversity-inclusion/,0.44034314155578613
Kansas State University,https://www.cs.ksu.edu/student-success/,0.3278505802154541
Kansas State University,https://www.cs.ksu.edu/student-success/scholarships/,0.3255445957183838
Kansas State University,https://www.cs.ksu.edu/student-success/advising/,0.3193361759185791
Kansas State University,https://www.cs.ksu.edu/student-success/internships/index.html,0.3122892379760742
Cornell University,https://www.cs.cornell.edu/information/timeline#80,1.5220692157745361
Kansas State University,https://www.cs.ksu.edu/student-success/resources/,0.3250422477722168
Rutgers University-New Brunswick,http://sas.rutgers.edu/for-faculty/795-research-programs-centers-and-institutes,3.169999122619629
Colorado State University-Fort Collins,https://compsci.colostate.edu/faq/,1.6953761577606201
Kansas State University,https://www.cs.ksu.edu/student-success/student-organizations/index.html,0.5524139404296875
Colorado State University-Fort Collins,https://compsci.colostate.edu/contact-us/,0.44988441467285156
Cornell University,https://www.cs.cornell.edu/information/timeline#90,1.389963150024414
Kansas State University,https://www.cs.ksu.edu/research/,0.6389837265014648
Cornell University,https://www.cs.cornell.edu/information/timeline#00,1.408719778060913
Cornell University,https://www.cs.cornell.edu/information/timeline#10,0.7251100540161133
Cornell University,https://www.cs.cornell.edu/information/jobpostings,0.6634645462036133
Cornell University,https://www.cs.cornell.edu/information/jobpostings/facultypositionsithaca,0.6018962860107422
Kansas State University,https://cisa.k-state.edu/,3.584702491760254
Kansas State University,https://santoslab.org/,0.16361665725708008
Kansas State University,https://www.cs.ksu.edu/research/cps/,0.31867456436157227
Rutgers University-New Brunswick,http://lifesci.rutgers.edu/,2.0671396255493164
Cornell University,https://www.cs.cornell.edu/information/jobpostings/facultypositionsnyctech,1.0000433921813965
Rutgers University-New Brunswick,https://www.facebook.com/RutgersUniversityComputerScience,0.34396815299987793
Colorado State University-Fort Collins,https://compsci.colostate.edu/undergraduate-students/,4.446454763412476
Kansas State University,https://www.cs.ksu.edu/cyber-pipeline/,0.3429896831512451
Cornell University,https://www.cs.cornell.edu/information/jobpostings/lecturerpositionithaca,0.5903728008270264
Colorado State University-Fort Collins,https://compsci.colostate.edu/advising/,0.4175872802734375
Colorado State University-Fort Collins,https://compsci.colostate.edu/degrees/,0.43356776237487793
Cornell University,https://www.cs.cornell.edu/information/jobpostings/postdocpositionsithaca,0.5573635101318359
Colorado State University-Fort Collins,https://compsci.colostate.edu/courses/,0.4777703285217285
Rutgers University-New Brunswick,https://www.cs.rutgers.edu/?morequest=sso&idp=urn:mace:incommon:rutgers.edu,1.4169871807098389
Kansas State University,https://www.cs.ksu.edu/cyber-pipeline/how_to_join/,0.3484072685241699
Colorado State University-Fort Collins,https://compsci.colostate.edu/get-involved/,0.3797729015350342
Cornell University,https://www.cs.cornell.edu/undergrad/ugradcoursestaff ,0.6266889572143555
Kansas State University,https://www.cs.ksu.edu/cyber-pipeline/courses/,0.6889965534210205
Cornell University,https://www.cs.cornell.edu/information/ithaca,0.6105818748474121
Kansas State University,https://www.cs.ksu.edu/outreach/,0.6108345985412598
Kansas State University,https://www.cs.ksu.edu/outreach/programming-contest/,0.3158400058746338
Kansas State University,https://www.cs.ksu.edu/about/,0.33402419090270996
Cornell University,https://confluence.cornell.edu/display/csdinfo/CSD+Info+Home,1.2987489700317383
Kansas State University,https://www.cs.ksu.edu/about/people/,0.3418419361114502
Rutgers University-New Brunswick,https://www.rutgers.edu/copyright-information,0.4818425178527832
Colorado State University-Fort Collins,https://compsci.colostate.edu/scholarships-fellowships/,0.8780231475830078
Kansas State University,https://www.cs.ksu.edu/about/people/faculty/,0.35899901390075684
Colorado State University-Fort Collins,https://compsci.colostate.edu/diversity-inclusion/,0.4217960834503174
Cornell University,https://www.cs.cornell.edu/events,0.9777555465698242
Rutgers University-New Brunswick,https://www.rutgers.edu/,0.5589752197265625
Kansas State University,https://www.cs.ksu.edu/about/people/faculty/emeritus/,0.5110683441162109
Cornell University,https://www.cs.cornell.edu/events,0.6009182929992676
Kansas State University,https://www.cs.ksu.edu/about/people/staff/,0.7290768623352051
Cornell University,https://www.cs.cornell.edu/events/calendar,0.5771317481994629
Kansas State University,https://www.cs.ksu.edu/about/news/,0.6113641262054443
Colorado State University-Fort Collins,https://compsci.colostate.edu/undergraduate-students/career-resources/,1.6379504203796387
Rutgers University-New Brunswick,https://ithelp.sas.rutgers.edu/,1.5935337543487549
Kansas State University,https://www.cs.ksu.edu/about/news/student-newsletter/,0.3228416442871094
Cornell University,https://www.cs.cornell.edu/events/graduation-information,0.5921037197113037
Cornell University,https://lmss.tech.cornell.edu/,0.17393136024475098
Kansas State University,https://www.cs.ksu.edu/about/history/,0.5638201236724854
Cornell University,https://www.cs.cornell.edu/content/student-colloquium,0.5801029205322266
Colorado State University-Fort Collins,https://compsci.colostate.edu/accelerated-master-of-science/,1.4953556060791016
Colorado State University-Fort Collins,https://www.natsci.colostate.edu/commencement/,1.3397305011749268
Kansas State University,https://www.cs.ksu.edu/about/advisory-board/,0.3137631416320801
Kansas State University,https://www.cs.ksu.edu/about/faculty-staff-resources/,0.3282041549682617
Cornell University,http://boom.cornell.edu/,3.9797987937927246
Kansas State University,https://www.cs.ksu.edu/about/faculty-staff-resources/policies/,0.5647900104522705
Kansas State University,https://www.cs.ksu.edu/about/employment/,0.5556364059448242
Cornell University,https://www.cs.cornell.edu/content/fall-2024-colloquium,0.9681618213653564
Kansas State University,https://www.cs.ksu.edu/about/employment/faculty-staff/,0.5611255168914795
Colorado State University-Fort Collins,https://compsci.colostate.edu/graduate-students/,3.3062033653259277
